startdate,enddate,ticker,changelist
30-06-2020,30-09-2020,DRREDDY.NS,1.286276424632353
30-06-2020,30-09-2020,DSSL.NS,118.66437262275453
30-06-2020,30-09-2020,DTIL.NS,0.6810663229663441
30-06-2020,30-09-2020,DWARKESH.NS,12.137682373797618
30-06-2020,30-09-2020,DYNAMATECH.NS,8.90949165587937
30-06-2020,30-09-2020,EASTSILK.NS,16.666660043928623
30-06-2020,30-09-2020,ECLERX.NS,26.58077654400244
30-06-2020,30-09-2020,EDELWEISS.NS,17.983188148306198
30-06-2020,30-09-2020,EICHERMOT.NS,11.594637299073108
30-06-2020,30-09-2020,EIDPARRY.NS,21.19781992612863
30-06-2020,30-09-2020,EIHAHOTELS.NS,14.480587618048268
30-06-2020,30-09-2020,EIHOTEL.NS,8.796584864828286
30-06-2020,30-09-2020,EIMCOELECO.NS,5.4899632216604894
30-06-2020,30-09-2020,EKC.NS,101.4733021418015
30-06-2020,30-09-2020,ELECON.NS,67.58349802482626
30-06-2020,30-09-2020,ELECTCAST.NS,-0.717701537167883
30-06-2020,30-09-2020,ELECTHERM.NS,11.591350755032739
30-06-2020,30-09-2020,ELGIEQUIP.NS,30.923520182824905
30-06-2020,30-09-2020,ELGIRUBCO.NS,30.144931959069293
30-06-2020,30-09-2020,EMAMILTD.NS,20.21306644786488
30-06-2020,30-09-2020,EMKAY.NS,33.70025058136181
30-06-2020,30-09-2020,EMMBI.NS,-11.170530428318644
30-06-2020,30-09-2020,ENDURANCE.NS,17.259179081275988
30-06-2020,30-09-2020,ENERGYDEV.NS,69.0909125588157
30-06-2020,30-09-2020,ENGINERSIN.NS,20.926645639780407
30-06-2020,30-09-2020,ENIL.NS,3.1078039149242223
30-06-2020,30-09-2020,EQUITAS.NS,30.844786792903918
30-06-2020,30-09-2020,ERIS.NS,8.39252792786215
30-06-2020,30-09-2020,ESABINDIA.NS,31.692840538155497
30-06-2020,30-09-2020,ESCORTS.NS,-3.8712102716619317
30-06-2020,30-09-2020,ESSARSHPNG.NS,19.526634431345435
30-06-2020,30-09-2020,ESTER.NS,57.630528528115086
30-06-2020,30-09-2020,EUROMULTI.NS,-2.499997615814209
30-06-2020,30-09-2020,EUROTEXIND.NS,-0.5952290396567317
30-06-2020,30-09-2020,EVEREADY.NS,40.81071291723824
30-06-2020,30-09-2020,EVERESTIND.NS,58.01980802328279
30-06-2020,30-09-2020,EXCEL.NS,134.7826177095873
30-06-2020,30-09-2020,EXCELINDUS.NS,-12.226277372262775
30-06-2020,30-09-2020,FACT.NS,37.98284368499768
30-06-2020,30-09-2020,FCL.NS,104.17312571002309
30-06-2020,30-09-2020,FCONSUMER.NS,-4.069771697032321
30-06-2020,30-09-2020,FDC.NS,-10.330578512396695
30-06-2020,30-09-2020,FEDERALBNK.NS,36.16161924419981
30-06-2020,30-09-2020,FEL.NS,-17.407410233109086
30-06-2020,30-09-2020,FELDVR.NS,-6.578947450975964
30-06-2020,30-09-2020,FIEMIND.NS,-7.211206173852721
30-06-2020,30-09-2020,FILATEX.NS,83.23354460614735
30-06-2020,30-09-2020,FINPIPE.NS,27.725029557678045
30-06-2020,30-09-2020,FLEXITUFF.NS,39.63963484069429
30-06-2020,30-09-2020,FLFL.NS,-8.826700153877248
30-06-2020,30-09-2020,FMGOETZE.NS,-23.64840278623202
30-06-2020,30-09-2020,FMNL.NS,14.32835593152402
30-06-2020,30-09-2020,FORTIS.NS,14.505496741214516
30-06-2020,30-09-2020,FOSECOIND.NS,5.434691994983337
30-06-2020,30-09-2020,FRETAIL.NS,-18.550107633021906
30-06-2020,30-09-2020,FSL.NS,43.646405812333974
30-06-2020,30-09-2020,GABRIEL.NS,-1.203706529405382
30-06-2020,30-09-2020,GAEL.NS,3.267395511548621
30-06-2020,30-09-2020,GAIL.NS,41.42857142857143
30-06-2020,30-09-2020,GAL.NS,12.28070718466465
30-06-2020,30-09-2020,GAMMNINFRA.NS,23.076929425347014
30-06-2020,30-09-2020,GANDHITUBE.NS,16.190025765029368
30-06-2020,30-09-2020,GANECOS.NS,40.06284271593014
30-06-2020,30-09-2020,GANESHHOUC.NS,14.156085785412959
30-06-2020,30-09-2020,GARDENSILK.NS,34.51776128787273
30-06-2020,30-09-2020,GAYAPROJ.NS,108.83977038895051
30-06-2020,30-09-2020,GDL.NS,30.913978494623656
30-06-2020,30-09-2020,GEECEE.NS,29.696967385031957
30-06-2020,30-09-2020,GENESYS.NS,0.773855436688032
30-06-2020,30-09-2020,GENUSPAPER.NS,48.48485227969593
30-06-2020,30-09-2020,GENUSPOWER.NS,46.78570883614676
30-06-2020,30-09-2020,GEOJITFSL.NS,40.30417592822606
30-06-2020,30-09-2020,GEPIL.NS,-33.79108267770687
30-06-2020,30-09-2020,GESHIP.NS,8.49525375322696
30-06-2020,30-09-2020,GHCL.NS,28.135589458541986
30-06-2020,30-09-2020,GICHSGFIN.NS,24.500529364465006
30-06-2020,30-09-2020,GICRE.NS,12.610439315857178
30-06-2020,30-09-2020,GILLANDERS.NS,74.63768150996219
30-06-2020,30-09-2020,GILLETTE.NS,7.227784930867551
30-06-2020,30-09-2020,GINNIFILA.NS,86.52174576469089
30-06-2020,30-09-2020,GIPCL.NS,21.392679396198886
30-06-2020,30-09-2020,GISOLUTION.NS,33.3333371177554
30-06-2020,30-09-2020,GKWLIMITED.NS,11.099114385273552
30-06-2020,30-09-2020,GLAXO.NS,0.30342794637672493
30-06-2020,30-09-2020,GLENMARK.NS,1.8200396516327964
30-06-2020,30-09-2020,GLFL.NS,-20.689659424825884
30-06-2020,30-09-2020,GLOBALVECT.NS,5.054507826556417
30-06-2020,30-09-2020,GLOBOFFS.NS,66.37167185603333
30-06-2020,30-09-2020,GLOBUSSPR.NS,8.18661971830986
30-06-2020,30-09-2020,GMBREW.NS,6.62428170196281
30-06-2020,30-09-2020,GMDCLTD.NS,19.181288334361295
30-06-2020,30-09-2020,GNA.NS,11.85555765777428
30-06-2020,30-09-2020,GNFC.NS,7.9857848831827605
30-06-2020,30-09-2020,GOACARBON.NS,30.833728694632146
30-06-2020,30-09-2020,GOCLCORP.NS,4.232098317772374
30-06-2020,30-09-2020,GODFRYPHLP.NS,6.294883088785365
30-06-2020,30-09-2020,GODREJAGRO.NS,5.197103517314012
30-06-2020,30-09-2020,GODREJCP.NS,4.993624986662881
30-06-2020,30-09-2020,GODREJIND.NS,5.661766201842065
30-06-2020,30-09-2020,GODREJPROP.NS,59.36596267457826
30-06-2020,30-09-2020,GOKUL.NS,22.262775424801003
30-06-2020,30-09-2020,GOKULAGRO.NS,38.23528463040283
30-06-2020,30-09-2020,GOLDENTOBC.NS,153.47720626945943
30-06-2020,30-09-2020,GOLDIAM.NS,84.28120526355912
30-06-2020,30-09-2020,GOLDTECH.NS,21.951222348823137
30-06-2020,30-09-2020,GOODLUCK.NS,39.58868150927069
30-06-2020,30-09-2020,GPIL.NS,42.607588151794054
30-06-2020,30-09-2020,GPPL.NS,16.843339417378466
30-06-2020,30-09-2020,GPTINFRA.NS,45.16695300360137
30-06-2020,30-09-2020,GRANULES.NS,-5.374015229650028
30-06-2020,30-09-2020,GRAPHITE.NS,58.42267267629821
30-06-2020,30-09-2020,GRASIM.NS,26.065560275991086
30-06-2020,30-09-2020,GRAVITA.NS,44.366897952173204
30-06-2020,30-09-2020,GREAVESCOT.NS,16.362415960590848
30-06-2020,30-09-2020,GREENLAM.NS,8.984638121228363
30-06-2020,30-09-2020,GREENPLY.NS,28.288701968232765
30-06-2020,30-09-2020,GREENPOWER.NS,26.315796078077064
30-06-2020,30-09-2020,GRINDWELL.NS,40.95507855026716
30-06-2020,30-09-2020,GROBTEA.NS,49.26248222645359
30-06-2020,30-09-2020,GRPLTD.NS,22.176047216413945
30-06-2020,30-09-2020,GSCLCEMENT.NS,37.38317757009346
30-06-2020,30-09-2020,GSFC.NS,25.666669209798176
30-06-2020,30-09-2020,GSPL.NS,7.341032484700376
30-06-2020,30-09-2020,GTL.NS,74.99999441206462
30-06-2020,30-09-2020,GTLINFRA.NS,0.0
30-06-2020,30-09-2020,GTNIND.NS,79.48717509814593
30-06-2020,30-09-2020,GTNTEX.NS,26.999998092651367
30-06-2020,30-09-2020,GTPL.NS,41.15975649088437
30-06-2020,30-09-2020,GUFICBIO.NS,26.154671184972827
30-06-2020,30-09-2020,GUJALKALI.NS,5.1171758195409
30-06-2020,30-09-2020,GUJAPOLLO.NS,-3.6661871643186066
30-06-2020,30-09-2020,GUJGASLTD.NS,22.427652733118972
30-06-2020,30-09-2020,GULFOILLUB.NS,9.090237130510753
30-06-2020,30-09-2020,GULFPETRO.NS,20.41343037581273
30-06-2020,30-09-2020,GULPOLY.NS,53.09325796834936
30-06-2020,30-09-2020,HARITASEAT.NS,15.669585904881158
30-06-2020,30-09-2020,HARRMALAYA.NS,25.600442105096576
30-06-2020,30-09-2020,HATHWAY.NS,5.8064491518082155
30-06-2020,30-09-2020,HATSUN.NS,20.789489689788468
30-06-2020,30-09-2020,HAVELLS.NS,35.837070254110614
30-06-2020,30-09-2020,HBLPOWER.NS,162.1117997705732
30-06-2020,30-09-2020,HCC.NS,70.37036382939438
30-06-2020,30-09-2020,HCG.NS,40.6021479124664
30-06-2020,30-09-2020,HCL-INSYS.NS,4.1916097222238085
30-06-2020,30-09-2020,HDFC.NS,46.71500468010846
30-06-2020,30-09-2020,HDFCBANK.NS,34.64150482753538
30-06-2020,30-09-2020,HDFCLIFE.NS,17.733477890659966
30-06-2020,30-09-2020,HEG.NS,27.489931247378358
30-06-2020,30-09-2020,HEIDELBERG.NS,20.50570146210491
30-06-2020,30-09-2020,HERCULES.NS,33.795013850415515
30-06-2020,30-09-2020,HERITGFOOD.NS,-4.721295429533595
30-06-2020,30-09-2020,HEROMOTOCO.NS,-3.877423389618512
30-06-2020,30-09-2020,HESTERBIO.NS,-2.4385377023477703
30-06-2020,30-09-2020,HEXATRADEX.NS,18.275859438139815
30-06-2020,30-09-2020,HFCL.NS,55.52238350483909
30-06-2020,30-09-2020,HGS.NS,64.55320622030837
30-06-2020,30-09-2020,HIKAL.NS,-13.52127838300014
30-06-2020,30-09-2020,HIL.NS,32.8113523303953
30-06-2020,30-09-2020,HILTON.NS,14.705882627933775
30-06-2020,30-09-2020,HIMATSEIDE.NS,64.55025505769186
30-06-2020,30-09-2020,HINDALCO.NS,32.732397804797536
30-06-2020,30-09-2020,HINDCOMPOS.NS,25.212849836335767
30-06-2020,30-09-2020,HINDCOPPER.NS,84.1176425709444
30-06-2020,30-09-2020,HINDMOTORS.NS,30.17241280087396
30-06-2020,30-09-2020,HINDNATGLS.NS,30.370373196072048
30-06-2020,30-09-2020,HINDOILEXP.NS,23.525378829780678
30-06-2020,30-09-2020,HINDPETRO.NS,16.62154707931324
30-06-2020,30-09-2020,HINDUNILVR.NS,16.9376446664501
30-06-2020,30-09-2020,HINDZINC.NS,11.516984971121905
30-06-2020,30-09-2020,HIRECT.NS,22.55489021956088
30-06-2020,30-09-2020,HISARMETAL.NS,4.239403560168623
30-06-2020,30-09-2020,HITECHCORP.NS,28.42849016297537
30-06-2020,30-09-2020,HITECHGEAR.NS,11.881185348787813
30-06-2020,30-09-2020,HMT.NS,41.77214777292001
30-06-2020,30-09-2020,HMVL.NS,14.314927978673891
30-06-2020,30-09-2020,HONAUT.NS,12.58421157802414
30-06-2020,30-09-2020,HONDAPOWER.NS,4.024754892481436
30-06-2020,30-09-2020,HPL.NS,34.85086420258785
30-06-2020,30-09-2020,HSCL.NS,-22.499997275216238
30-06-2020,30-09-2020,HSIL.NS,51.99999809265137
30-06-2020,30-09-2020,HTMEDIA.NS,14.642851693289622
30-06-2020,30-09-2020,HUBTOWN.NS,44.71154560351539
30-06-2020,30-09-2020,HUDCO.NS,21.86543591547891
30-06-2020,30-09-2020,IBREALEST.NS,47.3076893733098
30-06-2020,30-09-2020,IBULHSGFIN.NS,41.17647058823529
30-06-2020,30-09-2020,ICICIBANK.NS,48.14398927272327
30-06-2020,30-09-2020,ICICIGI.NS,20.611731969379672
30-06-2020,30-09-2020,ICICIPRULI.NS,18.682495479413948
30-06-2020,30-09-2020,ICIL.NS,43.35975392367505
30-06-2020,30-09-2020,ICRA.NS,3.950568990998428
30-06-2020,30-09-2020,IDBI.NS,-12.256271138894292
30-06-2020,30-09-2020,IDEA.NS,5.102040717026833
30-06-2020,30-09-2020,IDFC.NS,14.090913714784564
30-06-2020,30-09-2020,IEX.NS,3.1776128784899638
30-06-2020,30-09-2020,IFBAGRO.NS,44.53971751776037
30-06-2020,30-09-2020,IFBIND.NS,93.90721200843247
30-06-2020,30-09-2020,IFCI.NS,54.09835681131015
30-06-2020,30-09-2020,IGARASHI.NS,15.654157344090597
30-06-2020,30-09-2020,IGL.NS,30.71611409297075
30-06-2020,30-09-2020,IGPL.NS,28.333333333333332
30-06-2020,30-09-2020,IIFL.NS,38.89230581430289
30-06-2020,30-09-2020,IITL.NS,23.20755292784493
30-06-2020,30-09-2020,IMFA.NS,21.526425708077166
30-06-2020,30-09-2020,IMPAL.NS,4.854547674005682
30-06-2020,30-09-2020,INDBANK.NS,11.999998092651367
30-06-2020,30-09-2020,INDIACEM.NS,24.72054965226887
30-06-2020,30-09-2020,INDIAGLYCO.NS,4.055273123294851
30-06-2020,30-09-2020,INDIANB.NS,56.56028486318697
30-06-2020,30-09-2020,INDIANCARD.NS,30.05076761778236
30-06-2020,30-09-2020,INDIANHUME.NS,11.200459113370608
30-06-2020,30-09-2020,INDIGO.NS,36.59992609563225
30-06-2020,30-09-2020,INDLMETER.NS,17.96609910867982
30-06-2020,30-09-2020,INDNIPPON.NS,3.2739442301528534
30-06-2020,30-09-2020,INDOCO.NS,10.54924473618016
30-06-2020,30-09-2020,INDORAMA.NS,59.375
30-06-2020,30-09-2020,INDOTECH.NS,22.432863334759844
30-06-2020,30-09-2020,INDOTHAI.NS,58.53658905347008
30-06-2020,30-09-2020,INDOWIND.NS,42.857145289985546
30-06-2020,30-09-2020,INDRAMEDCO.NS,12.304685826529774
30-06-2020,30-09-2020,INDSWFTLAB.NS,19.673704990781026
30-06-2020,30-09-2020,INDSWFTLTD.NS,6.944444628409402
30-06-2020,30-09-2020,INDTERRAIN.NS,9.75999755859375
30-06-2020,30-09-2020,INDUSINDBK.NS,70.23776679050117
30-06-2020,30-09-2020,INEOSSTYRO.NS,64.42048317152243
30-06-2020,30-09-2020,INFIBEAM.NS,14.266662597656248
30-06-2020,30-09-2020,INGERRAND.NS,8.639903743168901
30-06-2020,30-09-2020,INOXLEISUR.NS,4.929056313936779
30-06-2020,30-09-2020,INOXWIND.NS,46.84796144751019
30-06-2020,30-09-2020,INSECTICID.NS,-4.890856610684885
30-06-2020,30-09-2020,INTELLECT.NS,49.788726663365615
30-06-2020,30-09-2020,INTENTECH.NS,33.636359012488164
30-06-2020,30-09-2020,INVENTURE.NS,-4.034586441203039
30-06-2020,30-09-2020,IOB.NS,12.76596608125265
30-06-2020,30-09-2020,IOC.NS,21.843685781468654
30-06-2020,30-09-2020,IOLCP.NS,3.4069552464181503
30-06-2020,30-09-2020,IPCALAB.NS,0.8697651707848838
30-06-2020,30-09-2020,IRB.NS,-5.263156508897065
30-06-2020,30-09-2020,ISMTLTD.NS,6.849315187799379
30-06-2020,30-09-2020,ITC.NS,24.44117826573989
30-06-2020,30-09-2020,ITDCEM.NS,15.491565616961955
30-06-2020,30-09-2020,ITI.NS,-0.5102052732290357
30-06-2020,30-09-2020,IVC.NS,21.518990703546663
30-06-2020,30-09-2020,IVP.NS,75.72382816157256
30-06-2020,30-09-2020,IZMO.NS,40.536520411587084
30-06-2020,30-09-2020,JAGRAN.NS,14.30499148771652
30-06-2020,30-09-2020,JAIBALAJI.NS,16.61442384886576
30-06-2020,30-09-2020,JAICORPLTD.NS,10.07845338310934
30-06-2020,30-09-2020,JAMNAAUTO.NS,30.196934369094574
30-06-2020,30-09-2020,JAYAGROGN.NS,29.48164525012097
30-06-2020,30-09-2020,JAYBARMARU.NS,8.003483968580833
30-06-2020,30-09-2020,JAYNECOIND.NS,73.77050077360967
30-06-2020,30-09-2020,JAYSREETEA.NS,17.051074396588113
30-06-2020,30-09-2020,JBCHEPHARM.NS,2.3011052956633935
30-06-2020,30-09-2020,JBFIND.NS,74.05063081028334
30-06-2020,30-09-2020,JBMA.NS,13.667753684963516
30-06-2020,30-09-2020,JCHAC.NS,18.245129492411223
30-06-2020,30-09-2020,JHS.NS,8.388519428388236
30-06-2020,30-09-2020,JINDALPHOT.NS,100.0
30-06-2020,30-09-2020,JINDALPOLY.NS,1.7680445490813133
30-06-2020,30-09-2020,JINDALSAW.NS,17.837842550977317
30-06-2020,30-09-2020,JINDALSTEL.NS,35.28030972437256
30-06-2020,30-09-2020,JINDCOT.NS,0.0
30-06-2020,30-09-2020,JINDRILL.NS,11.272959936545082
30-06-2020,30-09-2020,JINDWORLD.NS,15.306122448979592
30-06-2020,30-09-2020,JISLDVREQS.NS,11.26126087424954
30-06-2020,30-09-2020,JISLJALEQS.NS,28.66894793380758
30-06-2020,30-09-2020,JITFINFRA.NS,56.338035641764726
30-06-2020,30-09-2020,JKCEMENT.NS,23.274193548387096
30-06-2020,30-09-2020,JKIL.NS,23.755871410101232
30-06-2020,30-09-2020,JKLAKSHMI.NS,28.206117879886655
30-06-2020,30-09-2020,JKPAPER.NS,16.10775373001489
30-06-2020,30-09-2020,JKTYRE.NS,20.98361156025871
30-06-2020,30-09-2020,JMA.NS,25.62619466539226
30-06-2020,30-09-2020,JMCPROJECT.NS,29.18287851109847
30-06-2020,30-09-2020,JMFINANCIL.NS,9.999997992264598
30-06-2020,30-09-2020,JMTAUTOLTD.NS,-15.000001589457193
30-06-2020,30-09-2020,JOCIL.NS,0.407330185266643
30-06-2020,30-09-2020,JPASSOCIAT.NS,117.74194218241607
30-06-2020,30-09-2020,JPINFRATEC.NS,57.692309808449004
30-06-2020,30-09-2020,JPPOWER.NS,28.000001907348633
30-06-2020,30-09-2020,JSL.NS,84.25287707098599
30-06-2020,30-09-2020,JSLHISAR.NS,82.65431722005209
30-06-2020,30-09-2020,JSWENERGY.NS,15.151514762300057
30-06-2020,30-09-2020,JSWHL.NS,64.63333129882812
30-06-2020,30-09-2020,JSWSTEEL.NS,34.81637405928384
30-06-2020,30-09-2020,JUBILANT.NS,17.967769301191147
30-06-2020,30-09-2020,JUBLFOOD.NS,14.054856441191982
30-06-2020,30-09-2020,JUBLINDS.NS,81.56297231479182
30-06-2020,30-09-2020,JUSTDIAL.NS,66.40349374352239
30-06-2020,30-09-2020,JYOTHYLAB.NS,0.7498337603263363
30-06-2020,30-09-2020,KABRAEXTRU.NS,39.50177935943061
30-06-2020,30-09-2020,KAJARIACER.NS,25.23593244881466
30-06-2020,30-09-2020,KAKATCEM.NS,29.300695032506557
30-06-2020,30-09-2020,KALPATPOWR.NS,24.193548387096776
30-06-2020,30-09-2020,KALYANIFRG.NS,12.53676694982192
30-06-2020,30-09-2020,KAMATHOTEL.NS,23.327894641171714
30-06-2020,30-09-2020,KAMDHENU.NS,60.90115121791967
30-06-2020,30-09-2020,KANANIIND.NS,32.7586130353134
30-06-2020,30-09-2020,KANORICHEM.NS,21.596246695943723
30-06-2020,30-09-2020,KANSAINER.NS,15.343065138211543
30-06-2020,30-09-2020,KARMAENG.NS,30.890049741853847
30-06-2020,30-09-2020,KARURVYSYA.NS,38.138141303034175
30-06-2020,30-09-2020,KAYA.NS,28.121353558926486
30-06-2020,30-09-2020,KCP.NS,19.06779661016949
30-06-2020,30-09-2020,KCPSUGIND.NS,12.19512162703347
30-06-2020,30-09-2020,KEC.NS,8.512196756809724
30-06-2020,30-09-2020,KECL.NS,42.78607073758119
30-06-2020,30-09-2020,KEI.NS,38.29331528916759
30-06-2020,30-09-2020,KELLTONTEC.NS,103.1811724701066
30-06-2020,30-09-2020,KERNEX.NS,48.59551627322063
30-06-2020,30-09-2020,KHADIM.NS,7.636689409593814
30-06-2020,30-09-2020,KHAITANLTD.NS,0.0
30-06-2020,30-09-2020,KHANDSE.NS,138.4180731296831
30-06-2020,30-09-2020,KICL.NS,7.633443335502794
30-06-2020,30-09-2020,KILITCH.NS,20.555557439356676
30-06-2020,30-09-2020,KINGFA.NS,10.080157874342435
30-06-2020,30-09-2020,KIOCL.NS,11.225294030230978
30-06-2020,30-09-2020,KIRIINDUS.NS,0.8736168148486421
30-06-2020,30-09-2020,KIRLOSBROS.NS,5.655732702036373
30-06-2020,30-09-2020,KIRLOSIND.NS,28.8883517082626
30-06-2020,30-09-2020,KITEX.NS,7.670040358134742
30-06-2020,30-09-2020,KMSUGAR.NS,8.715603634741674
30-06-2020,30-09-2020,KNRCON.NS,29.477827701662562
30-06-2020,30-09-2020,KOHINOOR.NS,-14.285712943456225
30-06-2020,30-09-2020,KOKUYOCMLN.NS,12.758623320480872
30-06-2020,30-09-2020,KOLTEPATIL.NS,47.92252139066723
30-06-2020,30-09-2020,KOPRAN.NS,58.64162236899644
30-06-2020,30-09-2020,KOTAKBANK.NS,58.266380275331485
30-06-2020,30-09-2020,KOTARISUG.NS,20.711973131197997
30-06-2020,30-09-2020,KOTHARIPET.NS,23.052965350901065
30-06-2020,30-09-2020,KOTHARIPRO.NS,19.316377156016507
30-06-2020,30-09-2020,KPRMILL.NS,31.215217351792163
30-06-2020,30-09-2020,KRBL.NS,-12.572131726647036
30-06-2020,30-09-2020,KREBSBIO.NS,60.45326470653328
30-06-2020,30-09-2020,KRIDHANINF.NS,30.50846923394172
30-06-2020,30-09-2020,KSCL.NS,-2.936857628212762
30-06-2020,30-09-2020,KSL.NS,31.53257682568781
30-06-2020,30-09-2020,KTKBANK.NS,43.932034317830755
30-06-2020,30-09-2020,KWALITY.NS,24.48979154918064
30-06-2020,30-09-2020,LAKSHVILAS.NS,
30-06-2020,30-09-2020,LALPATHLAB.NS,22.19725013220518
30-06-2020,30-09-2020,LAMBODHARA.NS,72.08903659953714
30-06-2020,30-09-2020,LAOPALA.NS,7.562076749435666
30-06-2020,30-09-2020,LASA.NS,23.4227733730025
30-06-2020,30-09-2020,LAURUSLABS.NS,19.32758199757543
30-06-2020,30-09-2020,LAXMIMACH.NS,29.878569723598687
30-06-2020,30-09-2020,LFIC.NS,10.047845550879696
30-06-2020,30-09-2020,LGBBROSLTD.NS,30.902541428145767
30-06-2020,30-09-2020,LIBERTSHOE.NS,-2.316346696638926
30-06-2020,30-09-2020,LICHSGFIN.NS,29.369883158631332
30-06-2020,30-09-2020,LINCOLN.NS,-11.096310544630127
30-06-2020,30-09-2020,LINCPEN.NS,2.0821592638067785
30-06-2020,30-09-2020,LINDEINDIA.NS,29.37306760931798
30-06-2020,30-09-2020,LOTUSEYE.NS,7.653907805175472
30-06-2020,30-09-2020,LOVABLE.NS,77.97998488421891
30-06-2020,30-09-2020,LTI.NS,43.36576454217136
30-06-2020,30-09-2020,LTTS.NS,45.021412700688074
30-06-2020,30-09-2020,LUMAXIND.NS,2.807513299375429
30-06-2020,30-09-2020,LUMAXTECH.NS,28.257455926374547
30-06-2020,30-09-2020,LUPIN.NS,-2.275
30-06-2020,30-09-2020,LUXIND.NS,16.25784312391115
30-06-2020,30-09-2020,LYKALABS.NS,47.76903278697388
30-06-2020,30-09-2020,MAANALU.NS,45.718431498392015
30-06-2020,30-09-2020,MADHAV.NS,55.961535527155945
30-06-2020,30-09-2020,MADRASFERT.NS,16.43835616438356
30-06-2020,30-09-2020,MAGADSUGAR.NS,-0.2553217461768617
30-06-2020,30-09-2020,MAGMA.NS,24.96328983980848
30-06-2020,30-09-2020,MAGNUM.NS,-3.9604015554144243
30-06-2020,30-09-2020,MAHABANK.NS,15.859023582054387
30-06-2020,30-09-2020,MAHASTEEL.NS,-11.45975336411552
30-06-2020,30-09-2020,MAHINDCIE.NS,22.374105110442898
30-06-2020,30-09-2020,MAHLIFE.NS,54.498928696361936
30-06-2020,30-09-2020,MAHLOG.NS,17.79624991131111
30-06-2020,30-09-2020,MAHSCOOTER.NS,31.192210717544317
30-06-2020,30-09-2020,MAHSEAMLES.NS,47.62446770273811
30-06-2020,30-09-2020,MAITHANALL.NS,11.316537350761703
30-06-2020,30-09-2020,MAJESCO.NS,-98.30610645801909
30-06-2020,30-09-2020,MALUPAPER.NS,15.399613339899867
30-06-2020,30-09-2020,MANAKALUCO.NS,6.172839215462804
30-06-2020,30-09-2020,MANAKCOAT.NS,72.6190554582076
30-06-2020,30-09-2020,MANAKSIA.NS,47.37500190734863
30-06-2020,30-09-2020,MANAKSTEEL.NS,121.890535461074
30-06-2020,30-09-2020,MANALIPETC.NS,7.418397458166526
30-06-2020,30-09-2020,MANAPPURAM.NS,5.085282941609155
30-06-2020,30-09-2020,MANGALAM.NS,3.8805947374941696
30-06-2020,30-09-2020,MANGCHEFER.NS,44.688033989274714
30-06-2020,30-09-2020,MANGLMCEM.NS,23.341662212833647
30-06-2020,30-09-2020,MANGTIMBER.NS,34.05796916162838
30-06-2020,30-09-2020,MANINDS.NS,35.81471867317953
30-06-2020,30-09-2020,MANINFRA.NS,30.550288530812438
30-06-2020,30-09-2020,MANPASAND.NS,0.0
30-06-2020,30-09-2020,MANUGRAPH.NS,18.947370428788034
30-06-2020,30-09-2020,MARALOVER.NS,102.6923106266902
30-06-2020,30-09-2020,MARATHON.NS,87.0998998558703
30-06-2020,30-09-2020,MARICO.NS,13.673782381866486
30-06-2020,30-09-2020,MARKSANS.NS,18.869728601832357
30-06-2020,30-09-2020,MARUTI.NS,11.063339756426975
30-06-2020,30-09-2020,MASFIN.NS,17.0333786525141
30-06-2020,30-09-2020,MASKINVEST.NS,-32.27315201828885
30-06-2020,30-09-2020,MASTEK.NS,36.839976077836646
30-06-2020,30-09-2020,MATRIMONY.NS,43.03875590479651
30-06-2020,30-09-2020,MAWANASUG.NS,41.458336512247726
30-06-2020,30-09-2020,MAYURUNIQ.NS,8.367423023691696
30-06-2020,30-09-2020,MAZDA.NS,-5.528826801706059
30-06-2020,30-09-2020,MBECL.NS,3.9215743106313647
30-06-2020,30-09-2020,MBLINFRA.NS,160.8695590364075
30-06-2020,30-09-2020,MCDHOLDING.NS,33.20235956630865
30-06-2020,30-09-2020,MCDOWELL-N.NS,11.782004584277422
30-06-2020,30-09-2020,MCLEODRUSS.NS,12.834222035363263
30-06-2020,30-09-2020,MCX.NS,-1.7111277090386636
30-06-2020,30-09-2020,MEGASOFT.NS,29.655167152141704
30-06-2020,30-09-2020,MEGH.NS,3.3980526341178554
30-06-2020,30-09-2020,MELSTAR.NS,25.00000331136924
30-06-2020,30-09-2020,MENONBE.NS,21.984925044551925
30-06-2020,30-09-2020,MEP.NS,34.671540290547675
30-06-2020,30-09-2020,MERCATOR.NS,23.529402689950533
30-06-2020,30-09-2020,MGL.NS,28.88094947451637
30-06-2020,30-09-2020,MHRIL.NS,24.18044929217575
30-06-2020,30-09-2020,MINDACORP.NS,28.450699927101674
30-06-2020,30-09-2020,MINDAIND.NS,19.056048998087206
30-06-2020,30-09-2020,MINDTECK.NS,70.85426917334233
30-06-2020,30-09-2020,MINDTREE.NS,21.753003003003002
30-06-2020,30-09-2020,MIRCELECTR.NS,43.97589800786632
30-06-2020,30-09-2020,MIRZAINT.NS,4.389311393291928
30-06-2020,30-09-2020,MMFL.NS,17.076061926389865
30-06-2020,30-09-2020,MMTC.NS,55.58913103958227
30-06-2020,30-09-2020,MOHITIND.NS,79.72972999096265
30-06-2020,30-09-2020,MOIL.NS,-0.6337985186509683
30-06-2020,30-09-2020,MOLDTECH.NS,30.370368486569248
30-06-2020,30-09-2020,MOLDTKPAC.NS,-1.6110440973907534
30-06-2020,30-09-2020,MONTECARLO.NS,43.865741732107416
30-06-2020,30-09-2020,MORARJEE.NS,45.355199401321805
